time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.900000000000003,-6.7228919379,-1.9327184811,23.3131826029,6.10012779931,0.215499538707,0.0,-5.64679899033,-2.39545817696,5.16472147435,-0.101139681649,-0.0225484068222,0.0,445.4990491085387,445.83515476715075,447.4269998691375,446.3207822470907
3.960000000000003,-7.066032191,-2.07949264667,23.6213113326,6.09353407455,0.215185024922,0.0,-5.79141568198,-2.49753825176,5.10610076446,-0.139907602381,0.0165997547561,0.0,434.31158268634334,437.5835447528421,437.9653431486325,434.7161047315069
4.020000000000002,-7.41953481684,-2.23392842651,23.9332165611,6.08492744207,0.215889185146,0.0,-5.99202925062,-2.65102723563,5.28897904252,-0.151657736774,-0.000399779668779,0.0,511.86751224931453,510.6559604585341,511.7293294572034,510.87569815251976
4.080000000000001,-7.78395460396,-2.39670839507,24.2507433624,6.07591529271,0.215712705787,0.0,-6.15546260827,-2.77570722694,5.29456289205,-0.147443486207,-0.00858280288195,0.0,461.73848941986694,461.09237290574526,461.0451027857053,461.35770485693627
4.14,-8.15758038181,-2.56651732327,24.5656409713,6.06707797795,0.216146609194,0.0,-6.29904723371,-2.88530096029,5.20192839126,-0.146980925492,0.027819109784,0.0,428.8996032256903,431.98103292966226,430.37041511525365,430.3884672226307
4.199999999999998,-8.54047774898,-2.74361782833,24.8775449401,6.05797340921,0.217494220499,0.0,-6.46450783091,-3.01874850741,5.19412550418,-0.16353677448,0.00869615515756,0.0,459.65008207619445,458.13173129694314,459.5406039193492,458.2048710831289
4.259999999999997,-8.93324582932,-2.9287559524,25.1883255008,6.04826432332,0.217585937078,0.0,-6.62802412852,-3.15329380021,5.1646156878,-0.158589181139,-0.0193732578962,0.0,453.89965656667346,451.640795647978,453.95130965687906,454.3239376729882
4.319999999999996,-9.33539122136,-3.1216130832,25.495104513,6.03866251126,0.216349066453,0.0,-6.7771097712,-3.27605499267,5.06126865669,-0.163076010026,-0.0232200998432,0.0,430.70490640060115,430.3793438116496,429.62319075869755,429.21714289630086
4.379999999999995,-9.74600111476,-3.32139655477,25.7932835333,6.02867132492,0.215375410798,0.0,-6.91030744025,-3.38420134022,4.87841668702,-0.174480508042,-0.00500751326896,0.0,401.1484749049645,402.7994373118047,402.2396967057327,401.17532690853994
4.439999999999993,-10.1657964409,-3.52911607383,26.0854488963,6.01826209886,0.215222974305,0.0,-7.08310166498,-3.54060467087,4.85964768566,-0.171573521295,0.00198596685014,0.0,456.8285999695098,457.38610215077284,458.5682910548156,458.77130009436877
4.499999999999992,-10.5959602727,-3.74632539445,26.3761122036,6.00816705666,0.215244866277,0.0,-7.25596817607,-3.70049993431,4.82837370102,-0.162326330018,-0.00309256319753,0.0,455.58242367677826,455.1760685739025,455.3740350148964,456.08695007961506
4.559999999999991,-11.0370682078,-3.97393193952,26.6670204862,5.99865366931,0.214967910937,0.0,-7.44779340927,-3.8871096343,4.86733366879,-0.151927050305,-0.00785155853292,0.0,479.62546636015065,479.26388924772493,479.4679479582231,480.2356661646358
4.6199999999999894,-11.4897594911,-4.21292993926,26.960195525,5.98955052601,0.213944799372,0.0,-7.64206452206,-4.08016572277,4.90392776396,-0.151306789157,-0.0508742941583,0.0,483.2102664306272,479.9551021724048,481.36504596549844,481.3922492200813
4.679999999999988,-11.953625403,-4.46297850561,27.2531188163,5.98113329532,0.211116057073,0.0,-7.8202815421,-4.2555134343,4.85959757,-0.124332485323,-0.0405747662818,0.0,457.60331827384493,458.42140388224243,457.0439138904439,459.171138297677
4.739999999999987,-12.4279842672,-4.723359113,27.5422185637,5.97419548976,0.208484422319,0.0,-7.99194415752,-4.42449096938,4.77673694218,-0.10228865727,-0.0514080491644,0.0,446.3736172342698,445.48730805164683,446.18716773692614,447.971556967604
4.799999999999986,-12.9130192079,-4.99447389262,27.8277468393,5.96830740805,0.205040080519,0.0,-8.17604474406,-4.61321066487,4.74029513476,-0.0909113779634,-0.0734396739269,0.0,463.23650336737626,461.4979948815886,462.33967597553146,463.22754414585864
4.859999999999984,-13.4092367445,-5.27718273049,28.1114737859,5.96255102181,0.201087639921,0.0,-8.36463655681,-4.81093848997,4.71665580985,-0.10859282514,-0.053923248877,0.0,467.76561459120694,469.28028328039375,467.9684927450326,466.5822100692512
4.919999999999983,-13.9156502154,-5.57008243831,28.3883032684,5.95636424676,0.198165504495,0.0,-8.51632808383,-4.95316626502,4.51148108261,-0.0939484108329,-0.0399018626845,0.0,406.2284112583224,407.4824529060518,405.70547599977135,407.0082113424705
4.979999999999982,-14.4316689701,-5.87230803462,28.6547906424,5.95138129267,0.195984662233,0.0,-8.68474193557,-5.12165752417,4.37143644506,-0.0672173289748,-0.0300489246721,0.0,428.35509172749215,429.19174706490696,428.35829913019,430.61991912693856
5.0399999999999805,-14.9590698238,-6.18671641984,28.9185217221,5.94703907881,0.193832088086,0.0,-8.89545729313,-5.35890324327,4.41835163813,-0.0854350496645,-0.0512860927592,0.0,491.2726678778823,489.6945129299683,491.8250879807626,490.46996233836444
